CustomerID,Age,Gender,Tenure,Contract,PaymentMethod,SubscriptionPlan,MonthlyCharges,TotalCharges,LastLoginDays,JoinMonth,Churn,ChurnLabel,TenureBucket,AgeGroup,ChargeBracket,AutoPay
CUST-02181,48,Male,47,Month-to-Month,Credit Card (Auto),Basic,30.38,1431.25,11,2023-12,0,No,24+ months,46–60,Mid ($30–55),1
CUST-02182,49,Female,9,Month-to-Month,Electronic Check,Standard,63.45,564.29,24,2022-05,0,No,3–12 months,46–60,High ($55–75),0
CUST-02183,58,Female,12,Month-to-Month,Mailed Check,Standard,53.74,635.8,4,2022-03,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-02184,67,Female,3,Month-to-Month,Electronic Check,Premium,78.18,231.86,27,2023-05,0,No,0–3 months,60+,Very High (>$75),0
CUST-02185,29,Male,72,Month-to-Month,Credit Card (Auto),Standard,64.77,4669.18,12,2023-04,0,No,24+ months,26–35,High ($55–75),1
CUST-02186,25,Female,11,Two Year,Electronic Check,Standard,56.33,621.99,6,2022-08,0,No,3–12 months,18–25,High ($55–75),0
CUST-02187,25,Male,23,One Year,Mailed Check,Premium,91.35,2101.59,30,2023-08,0,No,12–24 months,18–25,Very High (>$75),0
CUST-02188,67,Male,15,One Year,Mailed Check,Standard,61.8,927.0,14,2022-03,0,No,12–24 months,60+,High ($55–75),0
CUST-02189,45,Female,72,Month-to-Month,Credit Card (Auto),Standard,54.75,3940.71,14,2022-12,0,No,24+ months,36–45,Mid ($30–55),1
CUST-02190,37,Female,13,Month-to-Month,Electronic Check,Basic,27.19,346.62,10,2022-08,1,Yes,12–24 months,36–45,Low (<$30),0
CUST-02191,64,Female,48,Two Year,Bank Transfer (Auto),Basic,27.17,1303.25,4,2023-03,0,No,24+ months,60+,Low (<$30),1
CUST-02192,24,Male,61,Month-to-Month,Electronic Check,Standard,51.73,3165.37,5,2022-11,0,No,24+ months,18–25,Mid ($30–55),0
CUST-02193,28,Female,18,Two Year,Credit Card (Auto),Premium,79.99,1447.41,1,2023-01,0,No,12–24 months,26–35,Very High (>$75),1
CUST-02194,37,Male,15,Month-to-Month,Bank Transfer (Auto),Standard,57.23,854.66,4,2023-11,0,No,12–24 months,36–45,High ($55–75),1
CUST-02195,33,Male,44,Two Year,Bank Transfer (Auto),Premium,80.03,3523.19,4,2022-08,1,Yes,24+ months,26–35,Very High (>$75),1
CUST-02196,21,Female,72,Month-to-Month,Mailed Check,Basic,23.87,1718.68,0,2023-01,0,No,24+ months,18–25,Low (<$30),0
CUST-02197,23,Female,44,Month-to-Month,Mailed Check,Premium,81.15,3563.2,1,2023-04,0,No,24+ months,18–25,Very High (>$75),0
CUST-02198,39,Female,8,One Year,Electronic Check,Premium,90.01,729.88,4,2023-06,1,Yes,3–12 months,36–45,Very High (>$75),0
CUST-02199,43,Male,70,One Year,Bank Transfer (Auto),Standard,62.81,4395.2,16,2023-04,0,No,24+ months,36–45,High ($55–75),1
CUST-02200,20,Female,15,Month-to-Month,Credit Card (Auto),Premium,87.81,1317.26,3,2023-01,0,No,12–24 months,18–25,Very High (>$75),1
CUST-02201,58,Male,27,Two Year,Mailed Check,Standard,54.96,1486.87,11,2023-02,1,Yes,24+ months,46–60,Mid ($30–55),0
CUST-02202,59,Female,56,Month-to-Month,Credit Card (Auto),Basic,34.93,1949.91,10,2022-08,1,Yes,24+ months,46–60,Mid ($30–55),1
CUST-02203,31,Male,6,Month-to-Month,Electronic Check,Basic,18.35,104.54,26,2023-08,1,Yes,3–12 months,26–35,Low (<$30),0
CUST-02204,28,Male,49,One Year,Credit Card (Auto),Standard,53.16,2598.69,14,2022-02,1,Yes,24+ months,26–35,Mid ($30–55),1
CUST-02205,35,Female,29,One Year,Mailed Check,Premium,82.73,2396.86,37,2023-08,0,No,24+ months,26–35,Very High (>$75),0
CUST-02206,71,Female,71,Two Year,Mailed Check,Basic,24.05,1701.54,14,2022-08,0,No,24+ months,60+,Low (<$30),0
CUST-02207,29,Male,6,Month-to-Month,Mailed Check,Standard,51.91,319.99,0,2022-06,1,Yes,3–12 months,26–35,Mid ($30–55),0
CUST-02208,40,Male,17,Month-to-Month,Bank Transfer (Auto),Premium,82.48,1406.45,7,2023-01,1,Yes,12–24 months,36–45,Very High (>$75),1
CUST-02209,29,Female,57,One Year,Bank Transfer (Auto),Basic,22.37,1283.05,18,2022-03,1,Yes,24+ months,26–35,Low (<$30),1
CUST-02210,30,Male,1,Month-to-Month,Mailed Check,Basic,26.59,33.56,9,2022-07,0,No,0–3 months,26–35,Low (<$30),0
CUST-02211,42,Male,3,Month-to-Month,Mailed Check,Standard,54.64,167.98,8,2022-06,0,No,0–3 months,36–45,Mid ($30–55),0
CUST-02212,62,Male,72,Month-to-Month,Electronic Check,Basic,28.86,2072.77,16,2022-05,1,Yes,24+ months,60+,Low (<$30),0
CUST-02213,68,Male,10,Month-to-Month,Electronic Check,Basic,26.73,269.61,5,2023-04,0,No,3–12 months,60+,Low (<$30),0
CUST-02214,36,Female,72,Month-to-Month,Mailed Check,Basic,21.11,1513.65,35,2023-10,0,No,24+ months,36–45,Low (<$30),0
CUST-02215,63,Female,6,Month-to-Month,Mailed Check,Basic,31.76,183.21,7,2022-03,0,No,3–12 months,60+,Mid ($30–55),0
CUST-02216,53,Female,14,One Year,Mailed Check,Standard,56.02,786.93,14,2022-05,0,No,12–24 months,46–60,High ($55–75),0
CUST-02217,62,Female,44,One Year,Bank Transfer (Auto),Standard,50.59,2228.45,60,2022-03,0,No,24+ months,60+,Mid ($30–55),1
CUST-02218,25,Male,34,Month-to-Month,Bank Transfer (Auto),Standard,50.83,1721.35,23,2023-03,0,No,24+ months,18–25,Mid ($30–55),1
CUST-02219,46,Male,27,Month-to-Month,Electronic Check,Standard,61.54,1658.63,11,2022-02,1,Yes,24+ months,46–60,High ($55–75),0
CUST-02220,70,Male,24,Month-to-Month,Bank Transfer (Auto),Premium,89.94,2149.89,29,2023-03,0,No,12–24 months,60+,Very High (>$75),1
CUST-02221,49,Male,59,Month-to-Month,Electronic Check,Premium,86.6,5113.71,12,2023-01,0,No,24+ months,46–60,Very High (>$75),0
CUST-02222,68,Male,8,One Year,Bank Transfer (Auto),Premium,83.19,675.27,8,2022-02,0,No,3–12 months,60+,Very High (>$75),1
CUST-02223,61,Female,18,Two Year,Electronic Check,Standard,55.82,1009.56,31,2023-06,0,No,12–24 months,60+,High ($55–75),0
CUST-02224,35,Female,5,One Year,Bank Transfer (Auto),Premium,88.81,450.93,0,2022-10,0,No,3–12 months,26–35,Very High (>$75),1
CUST-02225,23,Male,28,One Year,Mailed Check,Premium,92.94,2601.85,7,2022-04,0,No,24+ months,18–25,Very High (>$75),0
CUST-02226,35,Female,9,Month-to-Month,Mailed Check,Basic,27.44,238.87,6,2022-02,1,Yes,3–12 months,26–35,Low (<$30),0
CUST-02227,36,Female,12,Month-to-Month,Bank Transfer (Auto),Basic,22.69,276.81,18,2023-08,0,No,3–12 months,36–45,Low (<$30),1
CUST-02228,39,Female,20,Two Year,Electronic Check,Standard,48.72,974.4,0,2023-02,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-02229,54,Female,1,Two Year,Electronic Check,Basic,20.97,18.74,16,2022-03,1,Yes,0–3 months,46–60,Low (<$30),0
CUST-02230,49,Female,3,Month-to-Month,Bank Transfer (Auto),Basic,29.04,91.18,6,2022-12,0,No,0–3 months,46–60,Low (<$30),1
CUST-02231,58,Female,37,Month-to-Month,Credit Card (Auto),Standard,50.72,1884.74,1,2022-05,0,No,24+ months,46–60,Mid ($30–55),1
CUST-02232,20,Female,17,One Year,Mailed Check,Standard,56.18,954.78,58,2022-02,0,No,12–24 months,18–25,High ($55–75),0
CUST-02233,45,Female,64,Month-to-Month,Electronic Check,Premium,89.87,5760.91,3,2023-02,0,No,24+ months,36–45,Very High (>$75),0
CUST-02234,27,Male,37,One Year,Mailed Check,Standard,53.23,1969.91,6,2023-11,0,No,24+ months,26–35,Mid ($30–55),0
CUST-02235,68,Male,1,Two Year,Bank Transfer (Auto),Standard,59.36,51.81,3,2022-05,0,No,0–3 months,60+,High ($55–75),1
CUST-02236,52,Female,30,Month-to-Month,Mailed Check,Basic,27.87,836.47,16,2022-07,0,No,24+ months,46–60,Low (<$30),0
CUST-02237,46,Male,3,Two Year,Credit Card (Auto),Standard,55.45,173.56,22,2023-03,0,No,0–3 months,46–60,High ($55–75),1
CUST-02238,71,Male,48,Two Year,Mailed Check,Standard,63.24,3036.28,29,2023-07,0,No,24+ months,60+,High ($55–75),0
CUST-02239,32,Female,72,Two Year,Electronic Check,Premium,89.76,6467.68,5,2023-10,0,No,24+ months,26–35,Very High (>$75),0
CUST-02240,50,Male,24,Month-to-Month,Electronic Check,Standard,54.12,1299.84,11,2023-07,0,No,12–24 months,46–60,Mid ($30–55),0
CUST-02241,24,Female,36,Month-to-Month,Mailed Check,Standard,61.66,2220.68,16,2023-05,0,No,24+ months,18–25,High ($55–75),0
CUST-02242,29,Female,8,One Year,Bank Transfer (Auto),Standard,60.54,480.02,14,2023-04,0,No,3–12 months,26–35,High ($55–75),1
CUST-02243,66,Female,18,Month-to-Month,Electronic Check,Premium,91.45,1640.13,18,2022-08,1,Yes,12–24 months,60+,Very High (>$75),0
CUST-02244,47,Male,62,Month-to-Month,Credit Card (Auto),Premium,88.89,5506.76,22,2023-01,0,No,24+ months,46–60,Very High (>$75),1
CUST-02245,38,Male,5,Month-to-Month,Electronic Check,Basic,24.44,121.02,1,2023-09,1,Yes,3–12 months,36–45,Low (<$30),0
CUST-02246,48,Female,9,One Year,Mailed Check,Standard,53.92,491.47,2,2022-11,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-02247,41,Female,18,Month-to-Month,Electronic Check,Standard,59.11,1070.56,19,2022-01,0,No,12–24 months,36–45,High ($55–75),0
CUST-02248,37,Female,39,Month-to-Month,Credit Card (Auto),Premium,80.22,3121.85,9,2023-06,0,No,24+ months,36–45,Very High (>$75),1
CUST-02249,54,Male,15,Month-to-Month,Bank Transfer (Auto),Standard,61.93,930.01,8,2023-12,1,Yes,12–24 months,46–60,High ($55–75),1
CUST-02250,21,Male,72,One Year,Electronic Check,Basic,24.29,1747.2,9,2022-07,0,No,24+ months,18–25,Low (<$30),0
CUST-02251,45,Female,3,One Year,Credit Card (Auto),Standard,58.71,177.55,6,2023-08,1,Yes,0–3 months,36–45,High ($55–75),1
CUST-02252,61,Male,14,Month-to-Month,Electronic Check,Standard,56.47,793.53,13,2022-03,0,No,12–24 months,60+,High ($55–75),0
CUST-02253,37,Female,39,Two Year,Bank Transfer (Auto),Standard,56.82,2211.57,5,2023-08,0,No,24+ months,36–45,High ($55–75),1
CUST-02254,41,Male,8,Month-to-Month,Credit Card (Auto),Basic,30.54,252.7,15,2023-09,0,No,3–12 months,36–45,Mid ($30–55),1
CUST-02255,67,Male,34,One Year,Bank Transfer (Auto),Basic,28.64,982.47,3,2023-04,0,No,24+ months,60+,Low (<$30),1
CUST-02256,66,Male,5,One Year,Credit Card (Auto),Standard,52.25,253.36,21,2022-04,0,No,3–12 months,60+,Mid ($30–55),1
CUST-02257,68,Male,1,One Year,Credit Card (Auto),Premium,79.25,83.31,22,2023-01,0,No,0–3 months,60+,Very High (>$75),1
CUST-02258,49,Female,4,Month-to-Month,Credit Card (Auto),Premium,92.27,359.74,12,2022-01,1,Yes,3–12 months,46–60,Very High (>$75),1
CUST-02259,58,Female,72,Two Year,Electronic Check,Standard,63.03,4529.09,6,2022-01,0,No,24+ months,46–60,High ($55–75),0
CUST-02260,53,Male,25,Two Year,Electronic Check,Premium,80.79,2028.91,0,2022-12,0,No,24+ months,46–60,Very High (>$75),0
CUST-02261,70,Female,50,One Year,Bank Transfer (Auto),Basic,23.25,1166.4,1,2023-01,0,No,24+ months,60+,Low (<$30),1
CUST-02262,51,Male,12,Month-to-Month,Bank Transfer (Auto),Standard,52.79,629.97,1,2022-07,1,Yes,3–12 months,46–60,Mid ($30–55),1
CUST-02263,53,Female,28,Month-to-Month,Mailed Check,Basic,33.93,953.44,0,2022-03,1,Yes,24+ months,46–60,Mid ($30–55),0
CUST-02264,19,Male,21,One Year,Electronic Check,Standard,51.47,1087.79,19,2022-04,1,Yes,12–24 months,18–25,Mid ($30–55),0
CUST-02265,32,Female,72,Month-to-Month,Credit Card (Auto),Premium,80.82,5826.46,46,2022-01,0,No,24+ months,26–35,Very High (>$75),1
CUST-02266,51,Female,44,One Year,Credit Card (Auto),Premium,81.08,3557.93,10,2023-06,0,No,24+ months,46–60,Very High (>$75),1
CUST-02267,53,Female,41,Month-to-Month,Mailed Check,Standard,60.4,2482.76,1,2022-05,0,No,24+ months,46–60,High ($55–75),0
CUST-02268,23,Female,1,One Year,Electronic Check,Premium,93.09,100.15,29,2023-08,0,No,0–3 months,18–25,Very High (>$75),0
CUST-02269,56,Female,25,Month-to-Month,Electronic Check,Premium,84.68,2118.91,17,2022-11,0,No,24+ months,46–60,Very High (>$75),0
CUST-02270,59,Female,20,Month-to-Month,Electronic Check,Basic,20.3,405.6,7,2022-03,1,Yes,12–24 months,46–60,Low (<$30),0
CUST-02271,68,Female,72,Month-to-Month,Bank Transfer (Auto),Premium,87.95,6324.62,73,2023-06,0,No,24+ months,60+,Very High (>$75),1
CUST-02272,68,Female,9,Month-to-Month,Credit Card (Auto),Basic,21.56,188.83,12,2023-05,1,Yes,3–12 months,60+,Low (<$30),1
CUST-02273,71,Female,10,Month-to-Month,Electronic Check,Premium,79.08,790.61,16,2023-02,0,No,3–12 months,60+,Very High (>$75),0
CUST-02274,29,Male,16,One Year,Mailed Check,Basic,33.06,536.26,15,2022-01,1,Yes,12–24 months,26–35,Mid ($30–55),0
CUST-02275,20,Female,8,One Year,Bank Transfer (Auto),Basic,32.79,268.38,3,2023-05,0,No,3–12 months,18–25,Mid ($30–55),1
CUST-02276,62,Male,4,One Year,Electronic Check,Standard,64.58,258.24,10,2022-07,0,No,3–12 months,60+,High ($55–75),0
CUST-02277,35,Female,62,One Year,Mailed Check,Basic,26.05,1620.81,3,2023-04,1,Yes,24+ months,26–35,Low (<$30),0
CUST-02278,57,Male,26,Month-to-Month,Bank Transfer (Auto),Basic,22.99,603.05,10,2022-01,1,Yes,24+ months,46–60,Low (<$30),1
CUST-02279,38,Female,63,Month-to-Month,Credit Card (Auto),Standard,61.08,3849.62,0,2023-03,0,No,24+ months,36–45,High ($55–75),1
CUST-02280,32,Male,56,Month-to-Month,Mailed Check,Premium,81.06,4533.77,7,2022-02,0,No,24+ months,26–35,Very High (>$75),0
CUST-02281,50,Male,10,One Year,Bank Transfer (Auto),Basic,22.13,218.26,6,2022-02,0,No,3–12 months,46–60,Low (<$30),1
CUST-02282,52,Female,25,Month-to-Month,Electronic Check,Premium,82.34,2051.78,5,2023-12,0,No,24+ months,46–60,Very High (>$75),0
CUST-02283,43,Female,2,Month-to-Month,Electronic Check,Premium,94.17,178.48,1,2022-05,0,No,0–3 months,36–45,Very High (>$75),0
CUST-02284,25,Male,72,One Year,Electronic Check,Standard,60.4,4340.41,22,2022-04,0,No,24+ months,18–25,High ($55–75),0
CUST-02285,53,Male,16,Two Year,Mailed Check,Standard,50.26,809.35,8,2022-03,0,No,12–24 months,46–60,Mid ($30–55),0
CUST-02286,65,Female,16,One Year,Electronic Check,Basic,19.57,313.12,25,2022-08,1,Yes,12–24 months,60+,Low (<$30),0
CUST-02287,47,Female,11,One Year,Electronic Check,Standard,62.32,683.52,27,2023-02,0,No,3–12 months,46–60,High ($55–75),0
CUST-02288,40,Male,19,One Year,Bank Transfer (Auto),Basic,31.63,610.69,3,2022-06,0,No,12–24 months,36–45,Mid ($30–55),1
CUST-02289,59,Male,9,Month-to-Month,Bank Transfer (Auto),Basic,29.4,270.5,8,2023-11,0,No,3–12 months,46–60,Low (<$30),1
CUST-02290,61,Male,15,One Year,Electronic Check,Standard,51.32,774.81,19,2022-11,0,No,12–24 months,60+,Mid ($30–55),0
CUST-02291,31,Female,51,Two Year,Electronic Check,Standard,56.15,2859.14,10,2022-05,0,No,24+ months,26–35,High ($55–75),0
CUST-02292,31,Male,57,Month-to-Month,Mailed Check,Standard,58.24,3322.51,28,2022-05,0,No,24+ months,26–35,High ($55–75),0
CUST-02293,19,Male,11,Month-to-Month,Electronic Check,Standard,63.84,702.21,12,2023-02,1,Yes,3–12 months,18–25,High ($55–75),0
CUST-02294,54,Male,20,Month-to-Month,Mailed Check,Premium,80.87,1619.88,14,2023-12,0,No,12–24 months,46–60,Very High (>$75),0
CUST-02295,22,Male,66,Month-to-Month,Bank Transfer (Auto),Basic,26.75,1764.22,23,2023-05,0,No,24+ months,18–25,Low (<$30),1
CUST-02296,55,Female,1,Two Year,Electronic Check,Basic,20.67,21.29,1,2023-07,0,No,0–3 months,46–60,Low (<$30),0
CUST-02297,62,Male,70,Month-to-Month,Electronic Check,Standard,55.54,3897.57,13,2022-11,0,No,24+ months,60+,High ($55–75),0
CUST-02298,58,Male,7,Month-to-Month,Electronic Check,Basic,21.39,146.32,1,2022-07,1,Yes,3–12 months,46–60,Low (<$30),0
CUST-02299,71,Male,36,Two Year,Electronic Check,Premium,92.21,3313.89,4,2023-01,0,No,24+ months,60+,Very High (>$75),0
CUST-02300,64,Male,27,Month-to-Month,Credit Card (Auto),Standard,52.32,1411.61,3,2023-07,0,No,24+ months,60+,Mid ($30–55),1
CUST-02301,31,Male,25,Month-to-Month,Mailed Check,Standard,55.08,1377.49,12,2023-06,0,No,24+ months,26–35,High ($55–75),0
CUST-02302,56,Female,62,Two Year,Mailed Check,Standard,54.92,3396.75,27,2023-04,0,No,24+ months,46–60,Mid ($30–55),0
CUST-02303,42,Female,3,Month-to-Month,Bank Transfer (Auto),Standard,62.72,194.28,2,2022-12,0,No,0–3 months,36–45,High ($55–75),1
CUST-02304,37,Female,13,One Year,Electronic Check,Standard,60.87,789.75,21,2023-03,0,No,12–24 months,36–45,High ($55–75),0
CUST-02305,19,Female,24,Month-to-Month,Electronic Check,Basic,18.97,453.54,2,2022-01,0,No,12–24 months,18–25,Low (<$30),0
CUST-02306,56,Female,53,Month-to-Month,Credit Card (Auto),Basic,19.13,1017.07,3,2022-11,0,No,24+ months,46–60,Low (<$30),1
CUST-02307,23,Male,7,Month-to-Month,Credit Card (Auto),Standard,57.36,406.98,37,2022-07,1,Yes,3–12 months,18–25,High ($55–75),1
CUST-02308,34,Female,51,Month-to-Month,Mailed Check,Basic,25.26,1297.98,0,2023-04,0,No,24+ months,26–35,Low (<$30),0
CUST-02309,42,Female,16,Two Year,Mailed Check,Premium,82.67,1316.19,3,2022-09,0,No,12–24 months,36–45,Very High (>$75),0
CUST-02310,45,Female,6,Two Year,Bank Transfer (Auto),Basic,31.46,185.67,3,2023-08,0,No,3–12 months,36–45,Mid ($30–55),1
CUST-02311,19,Female,45,Two Year,Electronic Check,Basic,20.18,901.47,4,2022-09,0,No,24+ months,18–25,Low (<$30),0
CUST-02312,52,Male,3,Month-to-Month,Electronic Check,Basic,34.55,111.27,6,2022-12,1,Yes,0–3 months,46–60,Mid ($30–55),0
CUST-02313,54,Female,23,Two Year,Electronic Check,Standard,48.4,1114.17,1,2023-07,0,No,12–24 months,46–60,Mid ($30–55),0
CUST-02314,22,Female,2,One Year,Mailed Check,Basic,20.0,47.05,9,2023-02,0,No,0–3 months,18–25,Low (<$30),0
CUST-02315,18,Female,14,Month-to-Month,Electronic Check,Basic,23.28,335.62,10,2022-12,1,Yes,12–24 months,18–25,Low (<$30),0
CUST-02316,57,Male,29,One Year,Mailed Check,Basic,26.65,773.85,14,2023-12,0,No,24+ months,46–60,Low (<$30),0
CUST-02317,29,Male,25,Month-to-Month,Bank Transfer (Auto),Basic,21.66,533.86,30,2022-09,1,Yes,24+ months,26–35,Low (<$30),1
CUST-02318,53,Male,16,Month-to-Month,Mailed Check,Premium,90.51,1445.39,5,2023-09,1,Yes,12–24 months,46–60,Very High (>$75),0
CUST-02319,62,Female,17,Two Year,Electronic Check,Premium,84.07,1419.91,11,2022-12,0,No,12–24 months,60+,Very High (>$75),0
CUST-02320,40,Male,8,One Year,Mailed Check,Basic,18.65,156.19,6,2023-01,0,No,3–12 months,36–45,Low (<$30),0
CUST-02321,64,Male,19,Month-to-Month,Bank Transfer (Auto),Basic,32.91,615.65,0,2022-05,0,No,12–24 months,60+,Mid ($30–55),1
CUST-02322,48,Female,72,Month-to-Month,Electronic Check,Standard,64.04,4612.72,25,2022-05,0,No,24+ months,46–60,High ($55–75),0
CUST-02323,28,Male,60,Two Year,Electronic Check,Premium,88.51,5302.72,15,2022-09,1,Yes,24+ months,26–35,Very High (>$75),0
CUST-02324,27,Female,5,One Year,Mailed Check,Premium,91.7,448.65,0,2023-07,1,Yes,3–12 months,26–35,Very High (>$75),0
CUST-02325,20,Male,1,Month-to-Month,Electronic Check,Basic,20.05,15.17,4,2023-08,1,Yes,0–3 months,18–25,Low (<$30),0
CUST-02326,71,Female,72,Month-to-Month,Credit Card (Auto),Standard,52.56,3785.36,5,2022-06,0,No,24+ months,60+,Mid ($30–55),1
CUST-02327,31,Female,23,Month-to-Month,Bank Transfer (Auto),Standard,53.52,1222.46,25,2022-08,0,No,12–24 months,26–35,Mid ($30–55),1
CUST-02328,33,Female,24,Two Year,Electronic Check,Premium,94.32,2265.98,21,2023-06,0,No,12–24 months,26–35,Very High (>$75),0
CUST-02329,27,Female,48,Month-to-Month,Bank Transfer (Auto),Basic,26.7,1285.04,7,2023-01,0,No,24+ months,26–35,Low (<$30),1
CUST-02330,46,Male,12,Month-to-Month,Mailed Check,Standard,48.12,586.83,2,2023-04,1,Yes,3–12 months,46–60,Mid ($30–55),0
CUST-02331,27,Male,21,Month-to-Month,Electronic Check,Basic,24.45,521.44,7,2023-08,0,No,12–24 months,26–35,Low (<$30),0
CUST-02332,29,Male,72,Two Year,Electronic Check,Basic,18.12,1305.98,24,2022-05,1,Yes,24+ months,26–35,Low (<$30),0
CUST-02333,47,Female,35,One Year,Bank Transfer (Auto),Standard,52.03,1826.92,9,2023-10,0,No,24+ months,46–60,Mid ($30–55),1
CUST-02334,58,Female,5,One Year,Electronic Check,Basic,25.72,125.87,1,2022-11,0,No,3–12 months,46–60,Low (<$30),0
CUST-02335,18,Male,4,Month-to-Month,Electronic Check,Standard,53.49,215.67,0,2023-05,1,Yes,3–12 months,18–25,Mid ($30–55),0
CUST-02336,22,Female,7,Month-to-Month,Electronic Check,Standard,48.55,337.92,6,2023-10,1,Yes,3–12 months,18–25,Mid ($30–55),0
CUST-02337,37,Male,46,Two Year,Electronic Check,Premium,79.97,3675.36,2,2022-10,0,No,24+ months,36–45,Very High (>$75),0
CUST-02338,25,Female,11,Two Year,Bank Transfer (Auto),Standard,57.36,635.51,20,2022-07,0,No,3–12 months,18–25,High ($55–75),1
CUST-02339,60,Female,1,Two Year,Credit Card (Auto),Basic,29.82,25.75,4,2022-11,0,No,0–3 months,46–60,Low (<$30),1
CUST-02340,29,Male,72,Two Year,Bank Transfer (Auto),Basic,24.87,1788.25,31,2022-08,0,No,24+ months,26–35,Low (<$30),1
CUST-02341,18,Female,5,Two Year,Bank Transfer (Auto),Standard,60.43,299.49,14,2023-07,0,No,3–12 months,18–25,High ($55–75),1
CUST-02342,71,Male,1,One Year,Credit Card (Auto),Standard,50.77,58.18,7,2022-05,1,Yes,0–3 months,60+,Mid ($30–55),1
CUST-02343,37,Female,8,Two Year,Electronic Check,Standard,50.06,393.89,14,2023-04,0,No,3–12 months,36–45,Mid ($30–55),0
CUST-02344,45,Female,8,One Year,Electronic Check,Standard,62.26,495.71,5,2022-01,0,No,3–12 months,36–45,High ($55–75),0
CUST-02345,60,Male,17,Month-to-Month,Mailed Check,Standard,53.76,921.68,2,2023-11,1,Yes,12–24 months,46–60,Mid ($30–55),0
CUST-02346,54,Male,72,Month-to-Month,Mailed Check,Basic,25.34,1814.79,49,2023-07,1,Yes,24+ months,46–60,Low (<$30),0
CUST-02347,64,Male,67,Two Year,Mailed Check,Standard,64.1,4303.66,12,2023-10,0,No,24+ months,60+,High ($55–75),0
CUST-02348,54,Female,19,Month-to-Month,Electronic Check,Standard,55.2,1056.78,0,2022-10,1,Yes,12–24 months,46–60,High ($55–75),0
